年份,縣市,車款,排氣量,售價,里程數,瀏覽率,連結,圖片連結
2013,桃園市,Porsche Cayenne Cayenne,3.6L,86萬,13.0萬km,158,https://auto.8891.com.tw/usedauto-infos-3439196.html?display__sale_code=&flow_id=f03b6d24-e553-4a24-bf7b-81a7770e4f6d,https://p1.8891.com.tw/2023/03/14/9/1678782517976821_440_330.jpg
2013,新北市,Porsche Cayenne Cayenne Diesel,3.0L,85.8萬,22.2萬km,523,https://auto.8891.com.tw/usedauto-infos-3434287.html?display__sale_code=&flow_id=26ea53aa-7081-4243-a33a-f1c78b66b218,https://p2.8891.com.tw/2023/03/11/1/1678528747744104_440_330.jpg
2013,台中市,Porsche Panamera Panamera,3.6L,159.8萬,9.0萬km,464,https://auto.8891.com.tw/usedauto-infos-3441200.html?display__sale_code=&flow_id=356c8117-d0dc-4d48-b8b8-cb552e41539c,https://p1.8891.com.tw/2022/11/15/1668485658729217_440_330.jpg
2013,桃園市,Porsche Cayenne Cayenne Diesel,3.0L,95.8萬,13.0萬km,613,https://auto.8891.com.tw/usedauto-infos-3415382.html?display__sale_code=3002003&flow_id=f9e145a1-ef70-4ffe-b88f-e202bddcb54b,https://p1.8891.com.tw/2023/02/20/1676867484193085_440_330.jpg
2013,台中市,Porsche Cayenne Cayenne S Diesel,4.1L,126萬,12.0萬km,3777,https://auto.8891.com.tw/usedauto-infos-3384081.html?display__sale_code=9005011&flow_id=dd2f5f77-2132-49a7-950e-9b5abc85e42a,https://p1.8891.com.tw/2023/01/16/1673847843166755_440_330.jpg
2013,台南市,Porsche Cayenne Cayenne S Diesel,3.0L,106萬,12.0萬km,265,https://auto.8891.com.tw/usedauto-infos-3432182.html?display__sale_code=&flow_id=468c1e77-88ef-432e-aca4-c26b897f858f,https://p1.8891.com.tw/2022/12/21/7/1671606914951083_440_330.jpg
2013,新北市,Porsche Cayenne Cayenne,3.6L,89.8萬,9.0萬km,82,https://auto.8891.com.tw/usedauto-infos-3435584.html?display__sale_code=&flow_id=8a6666c7-b75a-4087-9160-c1b24b1a19be,https://p2.8891.com.tw/2023/01/09/1673235787097466_440_330.jpg
2013,彰化縣,Porsche 911 911 Carrera 4,3.4L,328萬,3.0萬km,477,https://auto.8891.com.tw/usedauto-infos-3446904.html?display__sale_code=&flow_id=392fa059-fb2e-44aa-9b9a-172c98ac79da,https://p1.8891.com.tw/2023/03/21/9/1679385705259165_440_330.jpg
2013,新北市,Porsche Cayenne Cayenne,3.6L,89.8萬,9.0萬km,519,https://auto.8891.com.tw/usedauto-infos-3413898.html?display__sale_code=&flow_id=62d18a31-8193-4cf0-bf76-42246fdafdc7,https://p1.8891.com.tw/2022/12/20/1671510802199597_440_330.jpg
2014,台中市,Porsche Cayenne Cayenne Diesel,3.0L,128萬,9.0萬km,1122,https://auto.8891.com.tw/usedauto-infos-3426710.html?display__sale_code=&flow_id=8a705a36-2baa-4b68-b093-d80c24f28e95,https://p1.8891.com.tw/2022/11/08/1667905178759089_440_330.jpg
2014,台北市,Porsche Macan Macan Turbo,3.6L,179.8萬,6.8萬km,461,https://auto.8891.com.tw/usedauto-infos-3447166.html?display__sale_code=&flow_id=1593eea0-d398-4dab-b290-0df8ed84c93f,https://p2.8891.com.tw/2023/03/21/1679392668646154_440_330.jpg
2014,台中市,Porsche Macan Macan,2.0L,135.8萬,15.0萬km,51,https://auto.8891.com.tw/usedauto-infos-3454165.html?display__sale_code=&flow_id=07431037-c8e7-475b-8f08-7b7be522f4f3,https://p2.8891.com.tw/2023/03/29/0/1680055460115784_440_330.jpg
2014,桃園市,Porsche Macan Macan,2.0L,178萬,3.9萬km,243,https://auto.8891.com.tw/usedauto-infos-3441735.html?display__sale_code=&flow_id=cc34e224-3875-43e7-b12d-a25a0526ca04,https://p1.8891.com.tw/2023/03/16/1678950295007847_440_330.jpg
2014,高雄市,Porsche Macan Macan,2.0L,159.8萬,8.0萬km,288,https://auto.8891.com.tw/usedauto-infos-3427086.html?display__sale_code=&flow_id=b7ef2755-975b-4c6a-90df-b23e867beaca,https://p1.8891.com.tw/2023/03/03/1677839749626881_440_330.jpg
2014,新北市,Porsche 911 911 Carrera 4,3.4L,338萬,3.3萬km,242,https://auto.8891.com.tw/usedauto-infos-3449656.html?display__sale_code=&flow_id=1137849c-83bf-4b7b-9c42-a2a064a71ed3,https://p1.8891.com.tw/2022/06/20/1655711683607025_440_330.jpg
2014,新北市,Porsche Cayenne Cayenne S,3.6L,168萬,5.8萬km,259,https://auto.8891.com.tw/usedauto-infos-3451347.html?display__sale_code=&flow_id=05f903ee-dd53-4a0b-8294-4d61e48c2f91,https://p2.8891.com.tw/2023/03/25/1679747017954132_440_330.jpg
2014,桃園市,Porsche Macan Macan Turbo,3.6L,170萬,7.2萬km,535,https://auto.8891.com.tw/usedauto-infos-3427800.html?display__sale_code=&flow_id=c4fd5b3b-844f-487d-9a92-bd10d9e6088b,https://p1.8891.com.tw/2023/03/04/7/1677908683370509_440_330.jpg
2014,台南市,Porsche Cayenne Cayenne Diesel,3.0L,107萬,12.0萬km,345,https://auto.8891.com.tw/usedauto-infos-3417571.html?display__sale_code=&flow_id=e061b2ef-978c-4ce7-8310-2a13421f507f,https://p1.8891.com.tw/2023/02/22/1677046944114355_440_330.jpg
2014,桃園市,Porsche Macan Macan,2.0L,136萬,16.0萬km,333,https://auto.8891.com.tw/usedauto-infos-3438271.html?display__sale_code=&flow_id=2adcdc0d-d9d7-4c97-a41f-e97b032a90c3,https://p1.8891.com.tw/2023/03/13/1678706975590951_440_330.jpg
2014,桃園市,Porsche Cayenne Cayenne Diesel,3.0L,118萬,13.4萬km,74,https://auto.8891.com.tw/usedauto-infos-3450576.html?display__sale_code=&flow_id=7aa47bf7-62dd-45b7-ab84-d8369c2d0eb0,https://p1.8891.com.tw/2022/04/27/1651060546011229_440_330.jpg
2014,台南市,Porsche Macan Macan,2.0L,145萬,9.0萬km,1348,https://auto.8891.com.tw/usedauto-infos-3438444.html?display__sale_code=&flow_id=aaa871f0-b7ba-4f3c-9da9-d2b44b12a8ff,https://p1.8891.com.tw/2023/03/14/9/1678727504039569_440_330.jpg
2014,桃園市,Porsche Cayenne Cayenne Diesel,3.0L,118萬,12.0萬km,163,https://auto.8891.com.tw/usedauto-infos-3438421.html?display__sale_code=&flow_id=69fc8d7f-5d00-47de-8858-4466fde0cd2d,https://p2.8891.com.tw/2023/03/13/7/1678722808624928_440_330.jpg
2014,台中市,Porsche Macan Macan S Diesel,3.0L,139萬,8.3萬km,84,https://auto.8891.com.tw/usedauto-infos-3454908.html?display__sale_code=&flow_id=754bf6a0-1648-4fb5-9a7c-4a0fc2824c6b,https://p1.8891.com.tw/2022/12/28/1672214625016887_440_330.jpg
2014,台北市,Porsche Panamera Panamera,3.6L,158萬,13.0萬km,1183,https://auto.8891.com.tw/usedauto-infos-3417194.html?display__sale_code=&flow_id=95c17989-5ea8-4aee-a4a7-a60f8dd1e419,https://p1.8891.com.tw/2023/03/16/5/1678966917723713_440_330.jpg
2014,新北市,Porsche Cayenne Cayenne,3.6L,119.8萬,10.8萬km,63,https://auto.8891.com.tw/usedauto-infos-3457136.html?display__sale_code=&flow_id=c0649271-bee1-4d0c-8bfa-33b3572ad0e0,https://p1.8891.com.tw/2023/03/31/1680270600733825_440_330.jpg
2014,台中市,Porsche Macan Macan S,3.0L,158萬,15.0萬km,202,https://auto.8891.com.tw/usedauto-infos-3448114.html?display__sale_code=&flow_id=929e320e-4165-4a55-a20b-7c389eeb5c65,https://p1.8891.com.tw/2022/11/11/1668155541992359_440_330.jpg
2014,台中市,Porsche Macan Macan Turbo,3.6L,188萬,8.4萬km,231,https://auto.8891.com.tw/usedauto-infos-3435653.html?display__sale_code=&flow_id=7a08509a-501f-4324-af1b-26963580dddc,https://p2.8891.com.tw/2023/01/09/1673238728188070_440_330.jpg
2014,苗栗縣,Porsche Macan Macan S Diesel,3.0L,143.8萬,10.0萬km,71,https://auto.8891.com.tw/usedauto-infos-3453945.html?display__sale_code=&flow_id=cb4c3bc0-ccb5-4c35-8164-bc2e8e3d251a,https://p2.8891.com.tw/2023/02/28/3/1677572843285288_440_330.jpg
2014,新北市,Porsche Macan Macan,2.0L,138.8萬,12.4萬km,162,https://auto.8891.com.tw/usedauto-infos-3446915.html?display__sale_code=&flow_id=072cf923-5368-4e56-a1e9-fa1b6a709aff,https://p1.8891.com.tw/2023/02/17/1676620851911331_440_330.jpg
2014,桃園市,Porsche Macan Macan,2.0L,166萬,7.0萬km,116,https://auto.8891.com.tw/usedauto-infos-3429161.html?display__sale_code=&flow_id=cd52aca9-40a0-4bf0-8742-1b71f09c2d74,https://p1.8891.com.tw/2023/03/06/1678055757934141_440_330.jpg
2014,桃園市,Porsche Macan Macan S,3.0L,175萬,8.0萬km,1580,https://auto.8891.com.tw/usedauto-infos-3321925.html?display__sale_code=&flow_id=e0d94b66-b898-4273-b240-26314ced18c0,https://p1.8891.com.tw/2022/11/18/1668752756874799_440_330.jpg
2014,桃園市,Porsche Macan Macan Turbo,3.6L,170萬,9.0萬km,1903,https://auto.8891.com.tw/usedauto-infos-3250797.html?display__sale_code=&flow_id=fa0b30f0-27b1-4cfd-a2a5-7df11da02067,https://p2.8891.com.tw/2022/11/07/1667799693661338_440_330.jpg
2014,桃園市,Porsche Macan Macan S,3.0L,177萬,5.0萬km,128,https://auto.8891.com.tw/usedauto-infos-3432243.html?display__sale_code=&flow_id=d46983d1-5d01-4950-be34-55b2e2972e3b,https://p2.8891.com.tw/2023/03/08/1678256855756918_440_330.jpg
2014,桃園市,Porsche Macan Macan,2.0L,138萬,10.0萬km,652,https://auto.8891.com.tw/usedauto-infos-3430188.html?display__sale_code=&flow_id=48403bb7-7b8b-43b9-afd4-e2f03a2f4c1f,https://p2.8891.com.tw/2022/07/31/9/1659252566648402_440_330.jpg
2014,台中市,Porsche Macan Macan S,3.0L,168萬,9.0萬km,82,https://auto.8891.com.tw/usedauto-infos-3451745.html?display__sale_code=&flow_id=e2af2251-1e4d-4ada-8b87-c2b1304286e8,https://p2.8891.com.tw/2023/03/26/7/1679821592532304_440_330.jpg
2014,台北市,Porsche Panamera Panamera Turbo,4.8L,328.8萬,2.6萬km,788,https://auto.8891.com.tw/usedauto-infos-3445908.html?display__sale_code=&flow_id=f16bc19c-ad83-409d-ad52-372383a11f7d,https://p2.8891.com.tw/2023/03/20/1679303883204506_440_330.jpg
2014,高雄市,Porsche Macan Macan S,3.0L,168.8萬,10.0萬km,107,https://auto.8891.com.tw/usedauto-infos-3444835.html?display__sale_code=&flow_id=b9f05f39-6de3-40fa-b712-e6b3fb311412,https://p1.8891.com.tw/2023/03/19/2/1679221213901893_440_330.jpg
2014,台中市,Porsche Macan Macan S Diesel,3.0L,139萬,8.3萬km,561,https://auto.8891.com.tw/usedauto-infos-3437224.html?display__sale_code=&flow_id=b4b745b6-3684-482d-b517-78f8b378e739,https://p2.8891.com.tw/2023/01/11/1673428342722064_440_330.jpg
2014,桃園市,Porsche Macan Macan,2.0L,130萬,16.0萬km,1186,https://auto.8891.com.tw/usedauto-infos-3437798.html?display__sale_code=&flow_id=a9a3f32b-5ae6-4414-8807-2a97e6df85f2,https://p2.8891.com.tw/2023/03/13/1678691670085342_440_330.jpg
2014,新北市,Porsche 911 911 Carrera 4,3.4L,338萬,3.3萬km,362,https://auto.8891.com.tw/usedauto-infos-3448844.html?display__sale_code=&flow_id=fc6cdf90-e761-4895-95d5-fa1e290ea406,https://p2.8891.com.tw/2023/03/23/1679551342703462_440_330.jpg
2014,新北市,Porsche 911 911 Carrera 4 Cabriolet,3.4L,368萬,7.9萬km,245,https://auto.8891.com.tw/usedauto-infos-3424298.html?display__sale_code=&flow_id=91acaffe-dad6-4e1a-a25e-b13e0e3e4129,https://p2.8891.com.tw/2022/07/04/9/1656920532883334_440_330.jpg
2014,台中市,Porsche Macan Macan S,3.0L,168萬,9.1萬km,59,https://auto.8891.com.tw/usedauto-infos-3446128.html?display__sale_code=&flow_id=4f7352ca-3cb8-4279-9589-c30ce99d6ee7,https://p1.8891.com.tw/2023/03/26/1679821688894115_440_330.jpg
2014,桃園市,Porsche 911 911 Turbo S,3.8L,588.8萬,6.0萬km,896,https://auto.8891.com.tw/usedauto-infos-3429613.html?display__sale_code=&flow_id=6ec8d531-3976-483a-822d-069fd3d105eb,https://p1.8891.com.tw/2023/02/15/1676434781465549_440_330.jpg
2014,新北市,Porsche Panamera Panamera Diesel,3.0L,148萬,18.5萬km,463,https://auto.8891.com.tw/usedauto-infos-3440026.html?display__sale_code=&flow_id=04842e1e-2fde-49c2-a8bb-b39699d3be4a,https://p2.8891.com.tw/2023/03/15/1678853796274460_440_330.jpg
2014,新北市,Porsche Macan Macan,2.0L,125萬,9.0萬km,265,https://auto.8891.com.tw/usedauto-infos-3445759.html?display__sale_code=&flow_id=969ff9f4-a36c-483d-bd79-8a42afe52852,https://p1.8891.com.tw/2023/03/20/1679300136672947_440_330.jpg
2014,桃園市,Porsche Macan Macan S,3.0L,165萬,10.0萬km,94,https://auto.8891.com.tw/usedauto-infos-3446839.html?display__sale_code=&flow_id=4a1105ed-f03d-4463-b023-0b2548aecf92,https://p2.8891.com.tw/2023/01/19/1674110495232022_440_330.jpg
2014,台北市,Porsche Cayenne Cayenne Diesel,3.0L,145.8萬,6.8萬km,397,https://auto.8891.com.tw/usedauto-infos-3445691.html?display__sale_code=&flow_id=d7369a7c-f349-4ec3-bd7f-6c89765fb540,https://p1.8891.com.tw/2023/02/20/1676907701138627_440_330.jpg
2014,台南市,Porsche Panamera Panamera,3.6L,169.8萬,3.3萬km,1040,https://auto.8891.com.tw/usedauto-infos-3449610.html?display__sale_code=&flow_id=bd559baa-ae4f-4d10-b2a7-d18b1ae8b2c2,https://p1.8891.com.tw/2023/03/24/1679645813402951_440_330.jpg
2014,新北市,Porsche 911 911 Carrera 4,3.4L,338萬,3.3萬km,894,https://auto.8891.com.tw/usedauto-infos-3445040.html?display__sale_code=&flow_id=c1b23534-0f8b-400b-9526-ae3298830786,https://p2.8891.com.tw/2022/06/30/1656590821172010_440_330.jpg
2014,新北市,Porsche Macan Macan S,3.0L,178萬,7.0萬km,42,https://auto.8891.com.tw/usedauto-infos-3447686.html?display__sale_code=&flow_id=65901926-8bed-43c6-ac4e-ea996078a7f1,https://p1.8891.com.tw/2023/03/22/1679458588033847_440_330.jpg
2014,新北市,Porsche Panamera Panamera,3.0L,148萬,11.0萬km,190,https://auto.8891.com.tw/usedauto-infos-3440336.html?display__sale_code=&flow_id=19238470-7b1b-410a-9b8f-ac83ff7a625f,https://p2.8891.com.tw/2023/03/15/1678864795156504_440_330.jpg
2014,高雄市,Porsche Panamera Panamera,3.6L,169.8萬,6.0萬km,732,https://auto.8891.com.tw/usedauto-infos-3433704.html?display__sale_code=&flow_id=968b913b-416f-46eb-bc97-9d91ba8a715d,https://p2.8891.com.tw/2023/03/09/4/1678348038877932_440_330.jpg
2014,桃園市,Porsche Macan Macan Turbo,3.6L,180萬,9.9萬km,94,https://auto.8891.com.tw/usedauto-infos-3451570.html?display__sale_code=&flow_id=ff4a658c-8395-48b5-b2ae-69f70b2004ba,https://p1.8891.com.tw/2022/10/23/6/1666500353268449_440_330.jpg
2014,台北市,Porsche Cayenne Cayenne Diesel,3.0L,156.8萬,4.2萬km,556,https://auto.8891.com.tw/usedauto-infos-3442351.html?display__sale_code=&flow_id=772686b5-fd8e-4edc-a4c1-80159ade6759,https://p2.8891.com.tw/2022/09/22/1663831720954198_440_330.jpg
2014,台北市,Porsche Macan Macan Turbo,3.6L,199.8萬,4.3萬km,593,https://auto.8891.com.tw/usedauto-infos-3416762.html?display__sale_code=&flow_id=db98f96b-c943-486d-94e2-34b0e096a70f,https://p1.8891.com.tw/2023/02/18/5/1676710497183351_440_330.jpg
2014,台北市,Porsche Cayenne Cayenne,3.6L,128.8萬,7.4萬km,452,https://auto.8891.com.tw/usedauto-infos-3434718.html?display__sale_code=3002003&flow_id=caad625d-69d9-40e4-92e1-2182e5aaf2d8,https://p2.8891.com.tw/2022/12/26/9/1672016884219300_440_330.jpg
2014,台中市,Porsche Panamera Panamera Diesel,3.0L,149.8萬,8.0萬km,2337,https://auto.8891.com.tw/usedauto-infos-3401947.html?display__sale_code=&flow_id=750ff1ea-2c88-4ee6-8930-a45c84650e2a,https://p2.8891.com.tw/2023/02/08/1675841414997226_440_330.jpg
2014,高雄市,Porsche Macan Macan,2.0L,125萬,11.0萬km,465,https://auto.8891.com.tw/usedauto-infos-3436396.html?display__sale_code=&flow_id=84e8d714-46f4-45a4-8283-4b53e37e7977,https://p1.8891.com.tw/2023/03/12/1678551684005803_440_330.jpg
2014,高雄市,Porsche Cayenne Cayenne Diesel,3.0L,102萬,12.3萬km,593,https://auto.8891.com.tw/usedauto-infos-3436427.html?display__sale_code=&flow_id=53b6cec3-53e0-4a15-b008-0d33d9135373,https://p2.8891.com.tw/2023/03/12/1678559157501190_440_330.jpg
2014,新北市,Porsche Macan Macan,2.0L,140萬,17.0萬km,513,https://auto.8891.com.tw/usedauto-infos-3445544.html?display__sale_code=3010013&flow_id=b10cc36c-d3ac-43bb-b0bc-2fc330a7dc32,https://p2.8891.com.tw/2023/03/20/6/1679294023094132_440_330.jpg
2014,桃園市,Porsche Boxster Boxster GTS,3.4L,259.8萬,6.8萬km,1704,https://auto.8891.com.tw/usedauto-infos-3401425.html?display__sale_code=&flow_id=723e7b81-9f16-4447-8b20-46029d20cee5,https://p2.8891.com.tw/2023/02/07/1675748466904364_440_330.jpg
2014,桃園市,Porsche Macan Macan S,3.0L,179.8萬,5.9萬km,875,https://auto.8891.com.tw/usedauto-infos-3449444.html?display__sale_code=3010013&flow_id=cb6af464-2f56-4d27-8b09-15b19f4d41f7,https://p1.8891.com.tw/2023/03/24/1679590927043667_440_330.jpg
2014,台中市,Porsche Cayenne Cayenne Diesel,3.0L,139.8萬,10.0萬km,284,https://auto.8891.com.tw/usedauto-infos-3434357.html?display__sale_code=&flow_id=aaf9b020-2aaa-4a9a-9909-9df9f3b25e0c,https://p2.8891.com.tw/2022/02/11/1644552330974564_440_330.jpg
2014,台北市,Porsche Cayman Cayman S(981),3.4L,199萬,8.0萬km,1142,https://auto.8891.com.tw/usedauto-infos-3434820.html?display__sale_code=&flow_id=df8b57a8-06fc-4820-9beb-9c0aa0217739,https://p1.8891.com.tw/2023/03/10/1678429998977989_440_330.jpg
2014,台北市,Porsche 911 911 Carrera 4S,3.8L,465萬,2.9萬km,585,https://auto.8891.com.tw/usedauto-infos-3434956.html?display__sale_code=&flow_id=705bdde1-a7ef-4520-8cf3-03543fa0c44c,https://p1.8891.com.tw/2023/03/14/1678772859634337_440_330.jpg
2014,新北市,Porsche Boxster Boxster,2.7L,218萬,5.6萬km,300,https://auto.8891.com.tw/usedauto-infos-3444865.html?display__sale_code=9005012&flow_id=bb8947a6-3b51-4e74-a7d1-285f1616f0a1,https://p2.8891.com.tw/2023/03/19/1679224110542824_440_330.jpg
2014,台北市,Porsche Macan Macan,2.0L,148.8萬,7.0萬km,358,https://auto.8891.com.tw/usedauto-infos-3448708.html?display__sale_code=9005012&flow_id=b483c44f-fce1-437f-893e-e48cb23d655f,https://p2.8891.com.tw/2023/03/23/0/1679543419264478_440_330.jpg
2014,新北市,Porsche Panamera Panamera Diesel,3.0L,148萬,18.0萬km,422,https://auto.8891.com.tw/usedauto-infos-3441326.html?display__sale_code=9005011&flow_id=40202509-54a1-4207-846a-e31a05216d14,https://p1.8891.com.tw/2023/03/16/1678936557063687_440_330.jpg
2014,新北市,Porsche 911 911 Carrera 4,3.4L,338萬,3.3萬km,2976,https://auto.8891.com.tw/usedauto-infos-3289516.html?display__sale_code=&flow_id=c7545e1f-a29f-417b-9132-bf3a6168218c,https://p1.8891.com.tw/2023/01/19/1674126691165985_440_330.jpg
2014,高雄市,Porsche Cayenne Cayenne Diesel,3.0L,139.8萬,13.1萬km,2905,https://auto.8891.com.tw/usedauto-infos-3250748.html?display__sale_code=&flow_id=6da04fcd-7019-4592-be0b-4a86110b1f3d,https://p1.8891.com.tw/2022/09/14/1663146186811899_440_330.jpg
2014,桃園市,Porsche Macan Macan,2.0L,160萬,8.9萬km,653,https://auto.8891.com.tw/usedauto-infos-3404334.html?display__sale_code=&flow_id=b604461c-b11b-4ddd-a289-4fcd93c54d93,https://p1.8891.com.tw/2022/11/28/1669624572267705_440_330.jpg
2014,新竹市,Porsche Cayenne Cayenne Diesel,3.0L,178萬,13.0萬km,0,https://auto.8891.com.tw/usedauto-infos-3458777.html?display__sale_code=&flow_id=cc67e087-728c-4035-ade4-db2ae3447543,https://p2.8891.com.tw/2023/02/01/1675231841094376_440_330.jpg
2014,新北市,Porsche Panamera Panamera Diesel,3.0L,148萬,12.0萬km,677,https://auto.8891.com.tw/usedauto-infos-3441545.html?display__sale_code=9005011&flow_id=d02c0490-b623-42f4-8db6-da2cfe50c9e5,https://p1.8891.com.tw/2023/03/16/1678945236957229_440_330.jpg
2014,桃園市,Porsche Macan Macan,2.0L,157.5萬,7.7萬km,1084,https://auto.8891.com.tw/usedauto-infos-3430551.html?display__sale_code=3010013&flow_id=e7651e29-46d1-4982-983d-5011f2ad0cfe,https://p2.8891.com.tw/2023/03/06/3/1678113752793086_440_330.jpg
2014,桃園市,Porsche Macan Macan Turbo,3.6L,188萬,10.0萬km,306,https://auto.8891.com.tw/usedauto-infos-3438592.html?display__sale_code=&flow_id=e8a4e76c-b737-4129-a6b3-bdc59f4b73ab,https://p2.8891.com.tw/2022/11/13/1668318234263988_440_330.jpg
2014,桃園市,Porsche Cayenne Cayenne Diesel,3.0L,115萬,13.4萬km,27,https://auto.8891.com.tw/usedauto-infos-3456169.html?display__sale_code=&flow_id=f8d28586-8606-4850-bc79-91e9b08f0e5e,https://p1.8891.com.tw/2022/04/28/1651118448642127_440_330.jpg
2014,高雄市,Porsche Macan Macan S Diesel,3.0L,145萬,18.0萬km,558,https://auto.8891.com.tw/usedauto-infos-3413323.html?display__sale_code=&flow_id=7d56ae7a-f32d-4a25-87d7-9130f939b1e4,https://p1.8891.com.tw/2023/02/17/1676632485045873_440_330.jpg
2014,桃園市,Porsche Macan Macan S,3.0L,138.8萬,12.0萬km,505,https://auto.8891.com.tw/usedauto-infos-3412168.html?display__sale_code=&flow_id=4881eedc-86e4-419a-b67a-2ce88dd4270c,https://p2.8891.com.tw/2022/04/19/1650348011521950_440_330.jpg
2014,新北市,Porsche Macan Macan S,3.0L,165.8萬,9.0萬km,589,https://auto.8891.com.tw/usedauto-infos-3397667.html?display__sale_code=&flow_id=d3a7ad05-ce2b-4e09-a651-f0b9bd741d9b,https://p2.8891.com.tw/2023/02/03/1/1675423150875792_440_330.jpg
2014,新北市,Porsche Cayman Cayman(981),2.7L,188萬,5.8萬km,1018,https://auto.8891.com.tw/usedauto-infos-3431466.html?display__sale_code=&flow_id=b0c6a135-a831-40ab-a47d-eca4efab68df,https://p2.8891.com.tw/2023/03/07/1678184684333414_440_330.jpg
2014,台北市,Porsche Macan Macan S,3.0L,168.8萬,8.0萬km,340,https://auto.8891.com.tw/usedauto-infos-3450287.html?display__sale_code=9005012&flow_id=5b2ff202-6b4a-4d78-8155-732699a7e6c0,https://p1.8891.com.tw/2023/03/24/0/1679654223739491_440_330.jpg
2014,嘉義市,Porsche Macan Macan,2.0L,118.8萬,9.5萬km,913,https://auto.8891.com.tw/usedauto-infos-3431648.html?display__sale_code=&flow_id=679a91f7-4194-41a0-bf60-5a82f9a2e74e,https://p2.8891.com.tw/2023/03/07/1678197126026556_440_330.jpg
2014,高雄市,Porsche Cayenne Cayenne,3.0L,102萬,8.8萬km,448,https://auto.8891.com.tw/usedauto-infos-3431760.html?display__sale_code=&flow_id=f86cb6c6-29ee-4e01-9b38-44916d621f61,https://p1.8891.com.tw/2023/03/08/1678214582324863_440_330.jpg
2014,新北市,Porsche Panamera Panamera 4 E-Hybrid Sport Turismo,3.0L,230萬,8.0萬km,646,https://auto.8891.com.tw/usedauto-infos-3431761.html?display__sale_code=&flow_id=185b684f-05f8-49a7-a309-74afcf957779,https://p1.8891.com.tw/2023/03/08/1678218417193779_440_330.jpg
2014,桃園市,Porsche Cayenne Cayenne Diesel,3.0L,109萬,13.0萬km,1088,https://auto.8891.com.tw/usedauto-infos-3301953.html?display__sale_code=9005015&flow_id=7b8509b4-2d79-43e5-9c7b-77a15a10145b,https://p1.8891.com.tw/2022/05/10/0/1652151290728697_440_330.jpg
2014,新北市,Porsche Cayenne Cayenne,3.6L,135萬,7.0萬km,336,https://auto.8891.com.tw/usedauto-infos-3431762.html?display__sale_code=&flow_id=f79c214f-361d-4ebe-94f6-81858de3f380,https://p2.8891.com.tw/2023/03/08/1678222255992488_440_330.jpg
2014,新北市,Porsche Panamera Panamera,3.0L,148萬,11.0萬km,972,https://auto.8891.com.tw/usedauto-infos-3440055.html?display__sale_code=9005011&flow_id=fdd23e8d-2d66-4400-9061-0b70f1d6d6f4,https://p1.8891.com.tw/2023/03/15/1678855052070705_440_330.jpg
2014,新北市,Porsche Macan Macan Turbo,3.6L,188萬,8.1萬km,158,https://auto.8891.com.tw/usedauto-infos-3432045.html?display__sale_code=&flow_id=a8506858-0ebf-4c28-82d4-aa9bf5f37e79,https://p2.8891.com.tw/2022/12/15/5/1671074901069876_440_330.jpg
2014,新竹縣,Porsche Macan Macan S Diesel,3.0L,160.9萬,7.6萬km,803,https://auto.8891.com.tw/usedauto-infos-3432067.html?display__sale_code=&flow_id=36a74901-c55f-4048-b265-f80a3c2157c9,https://p2.8891.com.tw/2023/03/08/7/1678249563977480_440_330.jpg
2014,嘉義市,Porsche Macan Macan,2.0L,159.8萬,6.9萬km,372,https://auto.8891.com.tw/usedauto-infos-3410815.html?display__sale_code=&flow_id=4deb2955-e565-4d80-bb28-0e12f11e62ba,https://p1.8891.com.tw/2022/12/29/3/1672303251136059_440_330.jpg
2014,新北市,Porsche Panamera Panamera,3.0L,148萬,11.0萬km,2043,https://auto.8891.com.tw/usedauto-infos-3412120.html?display__sale_code=9005011&flow_id=51934b34-c7ee-44e7-9fb9-1f0b5d5f3221,https://p1.8891.com.tw/2023/01/16/1673842698428611_440_330.jpg
2014,台北市,Porsche Boxster Boxster GTS,3.4L,269萬,7.7萬km,1406,https://auto.8891.com.tw/usedauto-infos-3390927.html?display__sale_code=&flow_id=633932e6-6840-4ccf-a8d6-baad8f5402a7,https://p1.8891.com.tw/2022/12/22/1671692223924143_440_330.jpg
2014,新北市,Porsche Macan Macan Turbo,3.6L,178萬,8.0萬km,3625,https://auto.8891.com.tw/usedauto-infos-3082755.html?display__sale_code=&flow_id=eb9ccfba-8ec1-4282-90f3-fcbfc47c242f,https://p1.8891.com.tw/2022/04/06/1649235413822217_440_330.jpg
2014,嘉義市,Porsche Macan Macan S,3.0L,158萬,7.0萬km,18,https://auto.8891.com.tw/usedauto-infos-3458178.html?display__sale_code=&flow_id=ba116034-cd59-4af1-b199-bc94731ff302,https://p2.8891.com.tw/2023/02/01/6/1675241776775144_440_330.jpg
2014,桃園市,Porsche Macan Macan S,3.0L,168萬,9.5萬km,273,https://auto.8891.com.tw/usedauto-infos-3420209.html?display__sale_code=&flow_id=a26e159a-417f-4495-9977-925cc14dcdb5,https://p2.8891.com.tw/2023/03/09/1678350160699194_440_330.jpg
2014,桃園市,Porsche Cayman Cayman(981),2.7L,205.8萬,2.0萬km,428,https://auto.8891.com.tw/usedauto-infos-3453258.html?display__sale_code=&flow_id=7c59989f-83d8-469f-a64a-a24d5b1dba4b,https://p1.8891.com.tw/2023/03/28/1679976468621827_440_330.jpg
