年份,縣市,車款,排氣量,售價,里程數,瀏覽率,連結,圖片連結
2006,台北市,Mitsubishi Canter/堅達,3.0L,8.8萬,26.0萬km,524,https://auto.8891.com.tw/usedauto-infos-3423538.html?display__sale_code=&flow_id=0102c554-5e27-4f74-ab4a-6947ea7e9442,https://p2.8891.com.tw/2022/12/30/1672388548102606_440_330.jpg
2006,高雄市,Mitsubishi Delica貨車,2.0L,13.8萬,34.0萬km,42,https://auto.8891.com.tw/usedauto-infos-3454113.html?display__sale_code=&flow_id=2eb542ff-c660-496d-869a-c1d5f6110f6e,https://p2.8891.com.tw/2023/03/28/4/1680017533874292_440_330.jpg
2006,南投縣,Mitsubishi Freeca/世界車,2.0L,14.9萬,10.5萬km,252,https://auto.8891.com.tw/usedauto-infos-3396234.html?display__sale_code=&flow_id=2593561f-4ddb-4392-b0b1-436983c8f204,https://p2.8891.com.tw/2021/03/08/1615181286291896_440_330.jpg
2006,桃園市,Mitsubishi Canter/堅達,2.8L,29.9萬,13.0萬km,62,https://auto.8891.com.tw/usedauto-infos-3434756.html?display__sale_code=&flow_id=99d85e90-f7d2-412e-be94-28c1e61d8a98,https://p2.8891.com.tw/2023/03/24/8/1679653850589882_440_330.jpg
2006,台北市,Mitsubishi Varica/威利,1.2L,19.8萬,12.5萬km,13,https://auto.8891.com.tw/usedauto-infos-3452863.html?display__sale_code=&flow_id=3bff89ba-6f91-4908-94d3-dde034bdf5d7,https://p2.8891.com.tw/2023/03/27/1679914339373588_440_330.jpg
2006,台中市,Mitsubishi Canter/堅達,2.8L,36.8萬,9.9萬km,66,https://auto.8891.com.tw/usedauto-infos-3444827.html?display__sale_code=&flow_id=cd034161-25b4-449a-9058-fe16015b699c,https://p1.8891.com.tw/2023/03/19/1679220125465091_440_330.jpg
2006,新北市,Mitsubishi Varica/威利,1.2L,10.5萬,24.0萬km,112,https://auto.8891.com.tw/usedauto-infos-3448119.html?display__sale_code=&flow_id=41c6b31d-7551-4ce1-b626-14381511c45f,https://p2.8891.com.tw/2023/03/25/4/1679744522015096_440_330.jpg
2006,嘉義市,Mitsubishi Lancer,1.6L,3.8萬,9.4萬km,571,https://auto.8891.com.tw/usedauto-infos-3416270.html?display__sale_code=&flow_id=df47abb3-ccd7-4190-951a-1fa1260d4d0e,https://p2.8891.com.tw/2022/07/03/1656820636151710_440_330.jpg
2006,高雄市,Mitsubishi Canter/堅達,2.8L,37.6萬,26.6萬km,124,https://auto.8891.com.tw/usedauto-infos-3416240.html?display__sale_code=&flow_id=a74c4173-1c79-41df-9832-4492aa127f1a,https://p2.8891.com.tw/2022/06/01/1654056313695904_440_330.jpg
2006,新北市,Mitsubishi Freeca/世界車,2.0L,12.8萬,16.0萬km,47,https://auto.8891.com.tw/usedauto-infos-3437780.html?display__sale_code=&flow_id=25d4775b-046a-4bf3-a374-3e35d41722d2,https://p1.8891.com.tw/2023/03/13/1678691279725781_440_330.jpg
2006,新北市,Mitsubishi Lancer,1.6L,8.8萬,17.3萬km,329,https://auto.8891.com.tw/usedauto-infos-3430465.html?display__sale_code=&flow_id=9f2c4f0c-a86c-4b24-9067-e014f074350a,https://p2.8891.com.tw/2017/07/14/2/1500015800124984_440_330.jpg
2006,桃園市,Mitsubishi Lancer,1.6L,13.8萬,16.0萬km,2990,https://auto.8891.com.tw/usedauto-infos-3334326.html?display__sale_code=&flow_id=c3d1a1be-f3cb-47ac-b594-a04dbcedce1f,https://p2.8891.com.tw/2022/11/30/1669793652236114_440_330.jpg
2006,彰化縣,Mitsubishi Canter/堅達,2.8L,31.8萬,33.0萬km,47,https://auto.8891.com.tw/usedauto-infos-3431724.html?display__sale_code=&flow_id=198a0871-6044-4d85-96c6-e313cd1e9c53,https://p1.8891.com.tw/2023/01/03/1672686696433339_440_330.jpg
2006,桃園市,Mitsubishi Lancer,1.8L,3萬,18.0萬km,416,https://auto.8891.com.tw/usedauto-infos-3436557.html?display__sale_code=&flow_id=d1a61574-86c1-42d5-a5d1-ec50d30b291c,https://p2.8891.com.tw/2021/03/20/1616233352158848_440_330.jpg
2006,桃園市,Mitsubishi Canter/堅達,2.8L,26.5萬,40.0萬km,233,https://auto.8891.com.tw/usedauto-infos-3349581.html?display__sale_code=&flow_id=c853bfd1-3b6f-4371-b4d1-07b59457eff1,https://p2.8891.com.tw/2022/01/01/1641008492681798_440_330.jpg
2006,高雄市,Mitsubishi Space Gear,2.4L,23.8萬,10.7萬km,395,https://auto.8891.com.tw/usedauto-infos-3442377.html?display__sale_code=&flow_id=68a1000e-b5c2-4437-814d-3ee86c2cab94,https://p1.8891.com.tw/2022/12/16/1671176881302915_440_330.jpg
2006,桃園市,Mitsubishi Savrin,2.4L,6萬,18.0萬km,70,https://auto.8891.com.tw/usedauto-infos-3455251.html?display__sale_code=&flow_id=251a2efe-b336-4515-86e8-6a9bc65ee578,https://p1.8891.com.tw/2023/03/30/1680146956412697_440_330.jpg
2006,台南市,Mitsubishi Savrin,2.4L,13.8萬,19.7萬km,12,https://auto.8891.com.tw/usedauto-infos-3456959.html?display__sale_code=&flow_id=5bacda47-6ce9-4f6b-9fac-e3e0485250dd,https://p1.8891.com.tw/2022/10/08/1665219930910155_440_330.jpg
2006,高雄市,Mitsubishi Canter/堅達,2.8L,29.8萬,21.0萬km,521,https://auto.8891.com.tw/usedauto-infos-3258532.html?display__sale_code=&flow_id=d56e691c-a727-4b19-a689-c9b0386fdac2,https://p1.8891.com.tw/2022/09/22/1663810250198919_440_330.jpg
2006,高雄市,Mitsubishi Canter/堅達,2.8L,33.8萬,16.0萬km,143,https://auto.8891.com.tw/usedauto-infos-3403025.html?display__sale_code=&flow_id=34aa5fa4-8fb0-4419-bb54-383e6503842f,https://p2.8891.com.tw/2023/03/03/1677825821111244_440_330.jpg
2006,桃園市,Mitsubishi Zinger,2.4L,9.5萬,18.0萬km,387,https://auto.8891.com.tw/usedauto-infos-3414754.html?display__sale_code=9005003&flow_id=8b58ac16-c940-4679-a273-6140507dfc20,https://p2.8891.com.tw/2023/02/19/1676786451424658_440_330.jpg
2006,新北市,Mitsubishi Delica廂車,2.4L,23.8萬,17.0萬km,315,https://auto.8891.com.tw/usedauto-infos-3436361.html?display__sale_code=&flow_id=e6774da1-8670-4d2f-b2cf-d671b9e1e1b8,https://p1.8891.com.tw/2023/03/11/1678545367196233_440_330.jpg
2006,新北市,Mitsubishi Varica/威利,1.2L,15.8萬,4.0萬km,375,https://auto.8891.com.tw/usedauto-infos-3404188.html?display__sale_code=&flow_id=74e40184-8844-4ffc-bf8a-7c39033aac4c,https://p2.8891.com.tw/2023/02/09/9/1675930423157846_440_330.jpg
2006,彰化縣,Mitsubishi Delica貨車,2.0L,24.8萬,16.9萬km,330,https://auto.8891.com.tw/usedauto-infos-3400844.html?display__sale_code=&flow_id=df6cf371-05c2-4848-9c2a-ca6cff8cb2a0,https://p1.8891.com.tw/2022/07/09/1657373080876703_440_330.jpg
2006,新北市,Mitsubishi Virage/威拉吉,1.8L,8.8萬,9.1萬km,342,https://auto.8891.com.tw/usedauto-infos-3388203.html?display__sale_code=&flow_id=70b408eb-d72c-4f6a-bf60-dc4715fe1ae6,https://p1.8891.com.tw/2022/06/08/1/1654659247437745_440_330.jpg
2006,新北市,Mitsubishi Savrin,2.0L,12.5萬,13.0萬km,19,https://auto.8891.com.tw/usedauto-infos-3457099.html?display__sale_code=&flow_id=b27fd310-a484-4467-97ae-44f2fc93140b,https://p1.8891.com.tw/2023/03/31/1680265738351877_440_330.jpg
2006,新北市,Mitsubishi Canter/堅達,2.8L,28.8萬,40.0萬km,733,https://auto.8891.com.tw/usedauto-infos-3286680.html?display__sale_code=9005002&flow_id=17c0b982-78e7-4f56-995a-85fb0818523b,https://p2.8891.com.tw/2022/10/10/1665390481125572_440_330.jpg
2007,台北市,Mitsubishi Varica/威利,1.2L,6.8萬,22.0萬km,67,https://auto.8891.com.tw/usedauto-infos-3457090.html?display__sale_code=&flow_id=28d2c03d-cda9-4a5f-8042-182575fd970f,https://p1.8891.com.tw/2023/03/31/1680262876514763_440_330.jpg
2007,高雄市,Mitsubishi Canter/堅達,3.0L,43.8萬,61.5萬km,0,https://auto.8891.com.tw/usedauto-infos-3458693.html?display__sale_code=&flow_id=4bf359f0-4908-4620-9cfa-fa8686c745c8,https://p2.8891.com.tw/2022/09/26/1664177782254096_440_330.jpg
2007,桃園市,Mitsubishi Colt Plus,1.6L,9.8萬,13.0萬km,172,https://auto.8891.com.tw/usedauto-infos-3397513.html?display__sale_code=&flow_id=8eef0b3f-65ed-4918-9395-98b78c7802cb,https://p1.8891.com.tw/2023/02/03/1/1675417557443445_440_330.jpg
2007,桃園市,Mitsubishi Virage/威拉吉,1.8L,5.8萬,18.0萬km,196,https://auto.8891.com.tw/usedauto-infos-3416376.html?display__sale_code=&flow_id=60f2e08b-acc6-47df-94b5-243ea60bd813,https://p1.8891.com.tw/2023/02/21/1676952791508349_440_330.jpg
2007,桃園市,Mitsubishi Space Gear,2.4L,17.8萬,15.0萬km,7657,https://auto.8891.com.tw/usedauto-infos-2948288.html?display__sale_code=9005999&flow_id=0069fd7a-f62b-49e0-9180-fe9e75462cc2,https://p1.8891.com.tw/2020/04/13/0/1586767620870403_440_330.jpg
2007,新北市,Mitsubishi Colt Plus,1.6L,12.5萬,12.0萬km,136,https://auto.8891.com.tw/usedauto-infos-3427291.html?display__sale_code=&flow_id=bf2092c4-ec6c-4ad9-a19f-117132e77eca,https://p1.8891.com.tw/2023/01/20/1674201100383793_440_330.jpg
2007,高雄市,Mitsubishi Varica/威利,1.2L,19.8萬,16.0萬km,219,https://auto.8891.com.tw/usedauto-infos-3443495.html?display__sale_code=&flow_id=e4dd301d-dc8b-4f95-bc39-35f1186f1e09,https://p2.8891.com.tw/2023/02/10/1676014354807188_440_330.jpg
2007,彰化縣,Mitsubishi Delica廂車,2.4L,23.8萬,28.0萬km,38,https://auto.8891.com.tw/usedauto-infos-3454977.html?display__sale_code=&flow_id=964d0cbc-bc3e-46fe-90bd-1a3afaee8ea3,https://p1.8891.com.tw/2023/03/29/1680088671252833_440_330.jpg
2007,台中市,Mitsubishi Savrin,2.4L,13.8萬,10.0萬km,221,https://auto.8891.com.tw/usedauto-infos-3438903.html?display__sale_code=&flow_id=bc9ca8d3-42e4-4b80-86c7-c8bb947aca9a,https://p2.8891.com.tw/2023/03/14/1678770984317362_440_330.jpg
2007,台北市,Mitsubishi Colt Plus,1.6L,9.8萬,27.8萬km,52,https://auto.8891.com.tw/usedauto-infos-3450993.html?display__sale_code=&flow_id=befa7f00-c5cb-4b58-933b-b78da8548d88,https://p1.8891.com.tw/2023/03/25/1679728857689693_440_330.jpg
2007,桃園市,Mitsubishi Savrin,2.0L,16.8萬,9.0萬km,25,https://auto.8891.com.tw/usedauto-infos-3453068.html?display__sale_code=&flow_id=928a2ebf-1e4e-4b95-b37f-1cf11288a9c7,https://p1.8891.com.tw/2023/03/28/1679969358146067_440_330.jpg
2007,台北市,Mitsubishi Grunder,2.4L,13.8萬,16.0萬km,187,https://auto.8891.com.tw/usedauto-infos-3410009.html?display__sale_code=&flow_id=5349d998-e61f-4ebe-97b4-52c8200317db,https://p1.8891.com.tw/2018/12/11/6/1544525477744711_440_330.jpg
2007,新北市,Mitsubishi Canter/堅達,3.0L,59.8萬,13.0萬km,41,https://auto.8891.com.tw/usedauto-infos-3433311.html?display__sale_code=&flow_id=1cdf7174-1689-4db0-aa1e-9b81101f97cb,https://p1.8891.com.tw/2021/12/02/1638431452352769_440_330.jpg
2007,台中市,Mitsubishi Varica/威利,1.2L,13.8萬,16.0萬km,258,https://auto.8891.com.tw/usedauto-infos-3422995.html?display__sale_code=&flow_id=559d3a52-ee82-47c1-937c-9b1112ac8b6e,https://p2.8891.com.tw/2023/02/28/1677570522809292_440_330.jpg
2007,彰化縣,Mitsubishi Delica廂車,2.4L,17.5萬,12.8萬km,138,https://auto.8891.com.tw/usedauto-infos-3435526.html?display__sale_code=&flow_id=edd2c0f3-8c1a-4589-b67e-b4294fb9ae39,https://p2.8891.com.tw/2023/03/24/1679592093535846_440_330.jpg
2007,新北市,Mitsubishi Colt Plus,1.6L,9.5萬,19.0萬km,529,https://auto.8891.com.tw/usedauto-infos-3403482.html?display__sale_code=&flow_id=6034c49b-2b2a-4c89-9299-35188cb2a127,https://p1.8891.com.tw/2022/05/22/4/1653227389868731_440_330.jpg
2007,桃園市,Mitsubishi Colt Plus,1.6L,11.8萬,13.0萬km,35,https://auto.8891.com.tw/usedauto-infos-3433444.html?display__sale_code=&flow_id=1eb2a224-3b83-4ba0-8eef-648de8f586de,https://p2.8891.com.tw/2023/01/01/1672545177710524_440_330.jpg
2007,新北市,Mitsubishi Savrin,2.4L,13萬,12.0萬km,206,https://auto.8891.com.tw/usedauto-infos-3444347.html?display__sale_code=&flow_id=d252577e-fa63-473d-9455-a859aa8efead,https://p1.8891.com.tw/2022/09/15/1663235749360857_440_330.jpg
2007,台中市,Mitsubishi Freeca/世界車,2.0L,17萬,12.0萬km,42,https://auto.8891.com.tw/usedauto-infos-3445206.html?display__sale_code=&flow_id=73a8a50a-1f96-4fe2-85b8-ceca10054620,https://p2.8891.com.tw/2021/07/10/1625904594059548_440_330.jpg
2007,新北市,Mitsubishi Savrin,2.4L,15.8萬,12.0萬km,57,https://auto.8891.com.tw/usedauto-infos-3451264.html?display__sale_code=&flow_id=fb202dcf-6aa5-474e-9a0f-621e3e84abd9,https://p1.8891.com.tw/2022/12/22/1/1671704778386081_440_330.jpg
2007,高雄市,Mitsubishi Delica貨車,2.0L,18.8萬,7.3萬km,250,https://auto.8891.com.tw/usedauto-infos-3407624.html?display__sale_code=&flow_id=b565c868-298a-4b5c-9f6f-607e97dbf902,https://p2.8891.com.tw/2022/11/18/1668703353940132_440_330.jpg
2007,台中市,Mitsubishi Canter/堅達,3.0L,56.8萬,35.0萬km,87,https://auto.8891.com.tw/usedauto-infos-3407388.html?display__sale_code=&flow_id=fe118035-1f1b-49ea-a2e0-c0f8b396feeb,https://p1.8891.com.tw/2023/03/27/1679921462164443_440_330.jpg
2007,高雄市,Mitsubishi Canter/堅達,3.0L,49.8萬,27.5萬km,206,https://auto.8891.com.tw/usedauto-infos-3410268.html?display__sale_code=&flow_id=bbabb5db-cf33-4d30-9520-70259a0b6cc9,https://p1.8891.com.tw/2023/02/15/1676433030872935_440_330.jpg
2007,新北市,Mitsubishi Space Gear,2.4L,17.8萬,20.0萬km,438,https://auto.8891.com.tw/usedauto-infos-3418747.html?display__sale_code=&flow_id=b2f742a9-a180-42d9-a6af-91c65db830c7,https://p2.8891.com.tw/2023/02/23/4/1677135259656968_440_330.jpg
2007,桃園市,Mitsubishi Varica/威利,1.2L,16.5萬,16.0萬km,455,https://auto.8891.com.tw/usedauto-infos-3414718.html?display__sale_code=9005003&flow_id=eee51066-2709-4ae1-baaf-ebe2d8b35cd1,https://p1.8891.com.tw/2023/03/12/1678598263284273_440_330.jpg
2007,桃園市,Mitsubishi Virage/威拉吉,1.8L,5.8萬,22.0萬km,109,https://auto.8891.com.tw/usedauto-infos-3435941.html?display__sale_code=&flow_id=afe86255-8a50-4d13-a0ba-cae09786ac72,https://p2.8891.com.tw/2023/03/11/1678519424349158_440_330.jpg
2007,桃園市,Mitsubishi Savrin,2.0L,8.5萬,10.5萬km,263,https://auto.8891.com.tw/usedauto-infos-3419190.html?display__sale_code=&flow_id=d442dcbd-24db-4a8f-9ae8-54bf7feb45d0,https://p2.8891.com.tw/2018/10/13/2/1539426917948604_440_330.jpg
2007,彰化縣,Mitsubishi Canter/堅達,3.0L,58.6萬,15.0萬km,134,https://auto.8891.com.tw/usedauto-infos-3454239.html?display__sale_code=3010013&flow_id=3e3cf88e-2472-4bfd-b9b3-a69de8d7ee8e,https://p1.8891.com.tw/2023/03/29/1680059485032813_440_330.jpg
2007,新北市,Mitsubishi Freeca/世界車,2.0L,12.5萬,15.0萬km,253,https://auto.8891.com.tw/usedauto-infos-3415423.html?display__sale_code=&flow_id=2efb210d-1771-4e55-9cb8-728c91d805e2,https://p1.8891.com.tw/2022/09/19/4/1663564477868443_440_330.jpg
2007,基隆市,Mitsubishi Freeca/世界車,2.0L,6萬,16.0萬km,264,https://auto.8891.com.tw/usedauto-infos-3430658.html?display__sale_code=&flow_id=041ed671-fcf2-44ce-8a94-2602581d5b18,https://p1.8891.com.tw/2023/01/01/2/1672565479557423_440_330.jpg
2007,高雄市,Mitsubishi Canter/堅達,3.0L,52.8萬,23.0萬km,21,https://auto.8891.com.tw/usedauto-infos-3455115.html?display__sale_code=&flow_id=2d2ef8af-8cec-4500-9149-1de3cd14f283,https://p1.8891.com.tw/2022/07/29/1659088305143827_440_330.jpg
2007,台北市,Mitsubishi Savrin,2.0L,13.8萬,6.9萬km,165,https://auto.8891.com.tw/usedauto-infos-3439919.html?display__sale_code=9005003&flow_id=f0a311d0-344e-436d-8a11-a9c5d4b03348,https://p1.8891.com.tw/2022/12/19/1671423017208067_440_330.jpg
2007,台中市,Mitsubishi Colt Plus,1.6L,10.8萬,16.0萬km,124,https://auto.8891.com.tw/usedauto-infos-3426145.html?display__sale_code=&flow_id=4ec0a732-c347-4218-830b-fad11309f409,https://p1.8891.com.tw/2017/10/17/8/1508223000363603_440_330.jpg
2007,新北市,Mitsubishi Colt Plus,1.6L,12.8萬,12.0萬km,61,https://auto.8891.com.tw/usedauto-infos-3431246.html?display__sale_code=&flow_id=4138db79-a235-4df6-aa1a-3955544906e5,https://p1.8891.com.tw/2023/03/07/1678177822216409_440_330.jpg
2007,桃園市,Mitsubishi Varica/威利,1.2L,13.8萬,16.0萬km,421,https://auto.8891.com.tw/usedauto-infos-3412365.html?display__sale_code=&flow_id=f2abf39a-f735-4e5b-95c0-f0b667a51bdd,https://p2.8891.com.tw/2022/06/07/1654597564656272_440_330.jpg
2007,台北市,Mitsubishi Freeca/世界車,2.0L,11.8萬,15.5萬km,691,https://auto.8891.com.tw/usedauto-infos-3415545.html?display__sale_code=&flow_id=aeaf433e-159f-4ec2-83b1-90fcfdb4c069,https://p1.8891.com.tw/2023/02/20/1676874658199371_440_330.jpg
2007,高雄市,Mitsubishi Freeca/世界車,2.0L,13.8萬,16.8萬km,89,https://auto.8891.com.tw/usedauto-infos-3432151.html?display__sale_code=&flow_id=eb78b67c-c1b8-4df8-a016-c6b30877267b,https://p1.8891.com.tw/2023/03/30/1680159978384639_440_330.jpg
2007,高雄市,Mitsubishi Freeca/世界車,2.0L,17.8萬,4.0萬km,36,https://auto.8891.com.tw/usedauto-infos-3441790.html?display__sale_code=&flow_id=14853a13-9d1b-436d-8a8f-213603c2c70b,https://p1.8891.com.tw/2022/11/16/1668569935908457_440_330.jpg
2007,桃園市,Mitsubishi Virage/威拉吉,1.8L,5萬,20.0萬km,241,https://auto.8891.com.tw/usedauto-infos-3415552.html?display__sale_code=&flow_id=56797756-5555-4de3-a905-13f35f986210,https://p1.8891.com.tw/2023/02/20/1676874410888993_440_330.jpg
2007,新北市,Mitsubishi Colt Plus,1.6L,13.8萬,12.0萬km,40,https://auto.8891.com.tw/usedauto-infos-3436369.html?display__sale_code=&flow_id=bb7d8f63-5d33-4ae5-a000-807d489d4aa0,https://p1.8891.com.tw/2023/01/11/1/1673437632025535_440_330.jpg
2007,台南市,Mitsubishi Savrin,2.0L,8萬,12.0萬km,176,https://auto.8891.com.tw/usedauto-infos-3414541.html?display__sale_code=&flow_id=757e83fb-343f-416d-839b-97c2aa180107,https://p2.8891.com.tw/2023/02/19/1676773640571276_440_330.jpg
2007,台中市,Mitsubishi Space Gear,2.4L,29.8萬,1.7萬km,304,https://auto.8891.com.tw/usedauto-infos-3449585.html?display__sale_code=&flow_id=c2cc96d7-a568-4db4-9c47-f626ede513d9,https://p1.8891.com.tw/2023/03/24/1679627926815349_440_330.png
2007,新北市,Mitsubishi Delica貨車,2.0L,14.5萬,20.0萬km,465,https://auto.8891.com.tw/usedauto-infos-3422517.html?display__sale_code=&flow_id=6dc162d4-eec0-4474-a38f-dd86629316fb,https://p1.8891.com.tw/2023/02/28/4/1677558480773031_440_330.jpg
2007,桃園市,Mitsubishi Colt Plus,1.6L,8萬,11.0萬km,227,https://auto.8891.com.tw/usedauto-infos-3398095.html?display__sale_code=&flow_id=cac1a9ce-b8f8-4f78-97fe-3111e7087945,https://p1.8891.com.tw/2023/02/04/5/1675484195461459_440_330.jpg
2008,高雄市,Mitsubishi Canter/堅達,3.0L,45.8萬,22.0萬km,122,https://auto.8891.com.tw/usedauto-infos-3436998.html?display__sale_code=&flow_id=5dd8fa67-004d-4571-ac5d-589d6ff388b6,https://p1.8891.com.tw/2023/03/12/1678620403368331_440_330.jpg
2008,高雄市,Mitsubishi Colt Plus,1.6L,8.6萬,22.8萬km,84,https://auto.8891.com.tw/usedauto-infos-3428715.html?display__sale_code=&flow_id=71d0798f-55bf-4e8f-ad25-3ec602db4bc9,https://p1.8891.com.tw/2022/11/15/1668492473351163_440_330.jpg
2008,桃園市,Mitsubishi Grunder,2.4L,6.5萬,18.0萬km,167,https://auto.8891.com.tw/usedauto-infos-3433298.html?display__sale_code=&flow_id=9b36034d-2d16-48a6-a3fa-50d448330422,https://p2.8891.com.tw/2023/03/09/1678333880594682_440_330.jpg
2008,新北市,Mitsubishi Canter/堅達,3.0L,52.8萬,17.0萬km,44,https://auto.8891.com.tw/usedauto-infos-3449978.html?display__sale_code=&flow_id=9a2c837b-0b04-4e1e-ab26-f21b71209b10,https://p2.8891.com.tw/2023/03/31/1680227234244118_440_330.jpg
2008,新竹縣,Mitsubishi Outlander,2.4L,17.8萬,18.0萬km,199,https://auto.8891.com.tw/usedauto-infos-3433094.html?display__sale_code=&flow_id=40ee51ca-b495-4045-83c3-f9cd77732e7f,https://p2.8891.com.tw/2023/03/09/1678326012704502_440_330.jpg
2008,台南市,Mitsubishi Delica貨車,2.4L,14.8萬,11.0萬km,320,https://auto.8891.com.tw/usedauto-infos-3419948.html?display__sale_code=&flow_id=318988cf-b716-4c93-a99c-6b8b174f6954,https://p2.8891.com.tw/2023/02/24/1677228675095224_440_330.jpg
2008,新北市,Mitsubishi Savrin,2.4L,14.8萬,19.4萬km,19,https://auto.8891.com.tw/usedauto-infos-3457147.html?display__sale_code=&flow_id=ea8db3e7-fcbd-4464-8cb4-a43daee5ff25,https://p1.8891.com.tw/2023/01/30/4/1675060106392903_440_330.jpg
2008,高雄市,Mitsubishi Lancer Fortis,1.8L,16.8萬,17.0萬km,54,https://auto.8891.com.tw/usedauto-infos-3444780.html?display__sale_code=&flow_id=986e8274-c739-4c29-acad-f55c2f347b70,https://p2.8891.com.tw/2023/03/19/1679217339075772_440_330.jpg
2008,台中市,Mitsubishi Outlander,3.0L,25.8萬,12.0萬km,338,https://auto.8891.com.tw/usedauto-infos-3435438.html?display__sale_code=&flow_id=e515cafc-43b9-4826-9f22-304b5cbcf836,https://p2.8891.com.tw/2023/03/10/1678451351445676_440_330.jpg
2008,台中市,Mitsubishi Colt Plus,1.6L,12.8萬,10.0萬km,125,https://auto.8891.com.tw/usedauto-infos-3413725.html?display__sale_code=&flow_id=90efa772-f7bc-4062-9d6b-61d50158d337,https://p2.8891.com.tw/2018/03/26/8/1522037670548692_440_330.jpg
2008,屏東縣,Mitsubishi Lancer Fortis,2.0L,18.8萬,27.0萬km,56,https://auto.8891.com.tw/usedauto-infos-3435636.html?display__sale_code=9005003&flow_id=468f31b3-9026-4ecb-8416-4c246053d7dd,https://p2.8891.com.tw/2022/10/03/1664772038636678_440_330.jpg
2008,高雄市,Mitsubishi Outlander,3.0L,19.8萬,17.0萬km,361,https://auto.8891.com.tw/usedauto-infos-3437774.html?display__sale_code=&flow_id=4520f8cf-d9d0-4038-b381-56ac535d201f,https://p2.8891.com.tw/2023/03/13/1678690945953036_440_330.jpg
2008,桃園市,Mitsubishi Canter/堅達,3.0L,45.8萬,33.0萬km,40,https://auto.8891.com.tw/usedauto-infos-3438930.html?display__sale_code=&flow_id=343d02f6-519e-4ee8-9227-b7f54569fe0c,https://p2.8891.com.tw/2023/03/20/1679284641437900_440_330.jpg
2008,高雄市,Mitsubishi Colt Plus,1.6L,12.8萬,17.0萬km,38,https://auto.8891.com.tw/usedauto-infos-3436995.html?display__sale_code=&flow_id=33bc65ca-3f17-448c-a079-530c5aee0fe7,https://p2.8891.com.tw/2023/03/12/1678619804852354_440_330.jpg
2008,台南市,Mitsubishi Colt Plus,1.6L,6萬,12.0萬km,142,https://auto.8891.com.tw/usedauto-infos-3452034.html?display__sale_code=&flow_id=4ae783ed-7c69-4f42-9e8d-c09598dd2d71,https://p2.8891.com.tw/2023/03/27/1679884904820340_440_330.jpg
2008,桃園市,Mitsubishi Grunder,2.4L,9.8萬,10.0萬km,300,https://auto.8891.com.tw/usedauto-infos-3422625.html?display__sale_code=&flow_id=00997190-6da9-42e1-8d11-84c44159cf73,https://p1.8891.com.tw/2023/02/28/4/1677552780863529_440_330.jpg
2008,台中市,Mitsubishi Colt Plus,1.6L,16.8萬,12.0萬km,1570,https://auto.8891.com.tw/usedauto-infos-3260047.html?display__sale_code=9005001&flow_id=81315d32-a768-487d-99bf-d656a8484e49,https://p1.8891.com.tw/2022/08/30/1661819880778959_440_330.jpg
2008,桃園市,Mitsubishi Colt Plus,1.6L,13.5萬,12.0萬km,60,https://auto.8891.com.tw/usedauto-infos-3390277.html?display__sale_code=&flow_id=013795e7-346e-425d-818a-a615077c2bba,https://p1.8891.com.tw/2022/11/20/1668918113831173_440_330.jpg
2008,台中市,Mitsubishi Lancer Fortis,2.0L,12.8萬,8.4萬km,305,https://auto.8891.com.tw/usedauto-infos-3421658.html?display__sale_code=&flow_id=b934ab12-7174-4a1d-8b5e-65d0ae1be3d0,https://p2.8891.com.tw/2023/02/26/1677404573722846_440_330.jpg
2008,屏東縣,Mitsubishi Fuso,3.0L,50.0萬,12.0萬km,431,https://auto.8891.com.tw/usedauto-infos-3421385.html?display__sale_code=&flow_id=3d31c625-5aa2-4e86-b164-35f5734e01e3,https://p1.8891.com.tw/2023/02/26/5/1677384391318949_440_330.jpg
2008,台中市,Mitsubishi Savrin,2.4L,19.8萬,10.6萬km,2325,https://auto.8891.com.tw/usedauto-infos-3313312.html?display__sale_code=9005002&flow_id=6b1971f5-ce53-4cce-990c-d995f417e615,https://p2.8891.com.tw/2022/11/10/1668081068636000_440_330.jpg
2008,桃園市,Mitsubishi Lancer Fortis,1.8L,8.8萬,13.5萬km,462,https://auto.8891.com.tw/usedauto-infos-3431531.html?display__sale_code=9005003&flow_id=9f7d745f-b321-402a-b4ed-cd5d8e60cedc,https://p1.8891.com.tw/2021/11/12/1636717205647391_440_330.jpg
2008,桃園市,Mitsubishi Colt Plus,1.6L,8萬,22.0萬km,229,https://auto.8891.com.tw/usedauto-infos-3401863.html?display__sale_code=9005001&flow_id=b7358f61-ecc4-46ce-b610-86f0e4fbae35,https://p1.8891.com.tw/2022/04/29/1651214866154599_440_330.jpg
2008,台中市,Mitsubishi Canter/堅達,3.0L,44.9萬,39.0萬km,194,https://auto.8891.com.tw/usedauto-infos-3422198.html?display__sale_code=&flow_id=10c27122-5e40-4df9-89cf-f6a3899886b2,https://p2.8891.com.tw/2022/10/20/1666232320672742_440_330.jpg
2008,桃園市,Mitsubishi Grunder,2.4L,4.8萬,13.0萬km,246,https://auto.8891.com.tw/usedauto-infos-3431968.html?display__sale_code=&flow_id=9776216b-d34e-4e5e-b35c-efd41c7736ef,https://p1.8891.com.tw/2023/03/08/5/1678247758128429_440_330.jpg
